"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"27pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C270J3GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C270J3GAC7867/399-14437-1-ND/7103729,"","","","","","","","",CAP CER 27PF 25V NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.283000","","",Active,KEMET,C0402C270J3GAC7867,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1740",Active,"0.08","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-14437-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","27pF","25V"
General Purpose,"100pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C101J4GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C101J4GACTU/399-11112-1-ND/4357773,"","","","","","","","",CAP CER 100PF 16V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.280000","","",Active,KEMET,C0402C101J4GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1741",Active,"0.08","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-11112-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","100pF","16V"
General Purpose,"82pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C820J3GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C820J3GACTU/399-1021-1-ND/411296,"","","","","","","","",CAP CER 82PF 25V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.277000","","",Active,KEMET,C0402C820J3GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1742",Active,"0.08","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-1021-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","82pF","25V"
General Purpose,"82pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C820J5GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C820J5GACTU/399-3192-1-ND/569899,"","","","","","","","",CAP CER 82PF 50V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.273000","","",Active,KEMET,C0402C820J5GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1743",Active,"0.08","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-3192-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","82pF","50V"
General Purpose,"47pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C470J4GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C470J4GAC7867/399-14453-1-ND/7103745,"","","","","","","","",CAP CER 47PF 16V NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.270000","","",Active,KEMET,C0402C470J4GAC7867,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1744",Active,"0.08","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-14453-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","47pF","16V"
General Purpose,"68pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C680J8GAC7867.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C680J8GAC7867/399-14923-1-ND/7382472,"","","","","","","","",CAP CER 68PF 10V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.263000","","",Active,KEMET,C0402C680J8GAC7867,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1745",Active,"0.08","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-14923-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","68pF","10V"
General Purpose,"56pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C560J8GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C560J8GAC7867/399-17383-1-ND/8570350,"","","","","","","","",CAP CER 56PF 10V NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.263000","","",Active,KEMET,C0402C560J8GAC7867,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1746",Active,"0.08","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-17383-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","56pF","10V"
Automotive,"470pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C471J5GACAUTO.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C471J5GACAUTO/399-16006-1-ND/7516505,"","","","","","","","",CAP CER 470PF 50V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.260000","","",Active,KEMET,C0402C471J5GACAUTO,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1747",Active,"0.08",AEC-Q200,SMD Auto C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-16006-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±5%,"","470pF","50V"
"Bypass, Decoupling","0.015uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C153K4RACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C153K4RACTU/399-4878-1-ND/1090873,"","","","","","","","",CAP CER 0.015UF 16V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.257000","","",Active,KEMET,C0402C153K4RACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1748",Active,"0.08","",SMD Comm X7R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-4878-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","0.015uF","16V"
General Purpose,"1uF",=Value,Datasheet,https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM155C71A105KE11-01.pdf,DigiKey Link,http://digikey.com/product-detail/en/murata-electronics/GRM155C71A105KE11D/490-14457-1-ND/6606918,"","","","","","","","",CAP CER 1UF 10V X7S 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.250000","","",Active,Murata Electronics,GRM155C71A105KE11D,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1749",Active,"0.08","",GRM,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"490-14457-1-ND","","","","","","","","","","",,capacitors\capacitor,X7S,"0.024 (0.60mm)",±10%,"","1uF","10V"
"RF, Microwave, High Frequency","12pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C120F5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C120F5GAC/399-8815-1-ND/3479795,"","","","","","","","",CAP CER 12PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.250000","","",Active,KEMET,CBR04C120F5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1750",Active,"0.08","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-8815-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±1%,"","12pF","50V"
"RF, Microwave, High Frequency","16pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/CBR04C160F5GAC.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/CBR04C160F5GAC/399-8829-1-ND/3479748,"","","","","","","","",CAP CER 16PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.247000","","",Active,KEMET,CBR04C160F5GAC,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1751",Active,"0.08","",CBR-SMD RF C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-8829-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±1%,"","16pF","50V"
General Purpose,"4.7uF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C475M9PAC7867.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C475M9PAC7867/399-13068-1-ND/5767555,"","","","","","","","",CAP CER 4.7UF 6.3V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.227000","","",Active,KEMET,C0402C475M9PAC7867,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"1752",Active,"0.08","",SMD Comm X5R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-13068-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.026 (0.65mm)",±20%,"","4.7uF","6.3V"
General Purpose,"100pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C101G5GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C101G5GACTU/399-11111-1-ND/4357771,"","","","","","","","",CAP CER 100PF 50V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.223000","","",Active,KEMET,C0402C101G5GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1753",Active,"0.23","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-11111-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±2%,"","100pF","50V"
General Purpose,"18pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402C180G5GACTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402C180G5GACTU/399-11116-1-ND/4357781,"","","","","","","","",CAP CER 18PF 50V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.220000","","",Active,KEMET,C0402C180G5GACTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1754",Active,"0.23","",SMD Comm C0G,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-11116-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±2%,"","18pF","50V"
"High Reliability, Bypass, Decoupling","10000pF",=Value,Datasheet,https://api.kemet.com/component-edge/download/datasheet/C0402T103K5RCLTU.pdf,DigiKey Link,http://digikey.com/product-detail/en/kemet/C0402T103K5RCLTU/399-6296-1-ND/2793646,"","","","","","","","",CAP CER 10000PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.217000","","",Active,KEMET,C0402T103K5RCLTU,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1755",Active,"0.23",COTS,SMD COTS X7R,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"399-6296-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","10000pF","50V"
General Purpose,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X6S0G475M050BC/445-8017-1-ND/2792146,"","","","","","","","",CAP CER 4.7UF 4V X6S 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.213000","","",Active,TDK Corporation,C1005X6S0G475M050BC,"1","Surface Mount, MLCC",-55°C ~ 105°C,"0402 (1005 Metric)",TapeAndReel,"1756",Active,"0.09","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-8017-1-ND","","","","","","","","","","",,capacitors\capacitor,X6S,"0.022 (0.55mm)",±20%,"","4.7uF","4V"
General Purpose,"0.1uF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/0402ZC104KAT2A/478-7891-1-ND/3881514,"","","","","","","","",CAP CER 0.1UF 10V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.210000","","",Active,AVX Corporation,"0402ZC104KAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1757",Active,"0.09","",-,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-7891-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","0.1uF","10V"
General Purpose,"10uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A106MP8NUB8.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL05A106MP8NUB8/1276-6830-1-ND/5961689,"","","","","","","","",CAP CER 10UF 10V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.207000","","",Active,Samsung Electro-Mechanics,CL05A106MP8NUB8,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"1758",Active,"0.08","",CL,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"1276-6830-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.035 (0.90mm)",±20%,"","10uF","10V"
General Purpose,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X5R1A475K050BC/445-13820-1-ND/3955486,"","","","","","","","",CAP CER 4.7UF 10V X5R 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.203000","","",Active,TDK Corporation,C1005X5R1A475K050BC,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"1759",Active,"0.10","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-13820-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.55mm)",±10%,"","4.7uF","10V"
General Purpose,"4.7uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/__icsFiles/afieldfile/2019/05/29/Data%20sheet_CL05A475MO5NUNC.pdf,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL05A475MO5NUNC/1276-6836-1-ND/5961695,"","","","","","","","",CAP CER 4.7UF 16V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.193000","","",Active,Samsung Electro-Mechanics,CL05A475MO5NUNC,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"1760",Active,"0.10","",CL,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"1276-6836-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.55mm)",±20%,"","4.7uF","16V"
General Purpose,"2.2uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A225KO5NQNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL05A225KO5NQNC/1276-1461-1-ND/3889547,"","","","","","","","",CAP CER 2.2UF 16V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.187000","","",Active,Samsung Electro-Mechanics,CL05A225KO5NQNC,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"1761",Active,"0.10","",CL,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"1276-1461-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.55mm)",±10%,"","2.2uF","16V"
General Purpose,"10uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A106MP5NUNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL05A106MP5NUNC/1276-1450-1-ND/3889536,"","","","","","","","",CAP CER 10UF 10V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.177000","","",Active,Samsung Electro-Mechanics,CL05A106MP5NUNC,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"1762",Active,"0.10","",CL,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"1276-1450-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.028 (0.70mm)",±20%,"","10uF","10V"
General Purpose,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005X5R1A475M050BC/445-8023-1-ND/2792141,"","","","","","","","",CAP CER 4.7UF 10V X5R 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.173000","","",Active,TDK Corporation,C1005X5R1A475M050BC,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"1763",Active,"0.10","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-8023-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.022 (0.55mm)",±20%,"","4.7uF","10V"
General Purpose,"4.7uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_commercial_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/C1005JB1A475K050BC/445-10914-1-ND/3952580,"","","","","","","","",CAP CER 4.7UF 10V JB 0402,"0402 (1005 Metric)","",Low ESL,,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.170000","","",Active,TDK Corporation,C1005JB1A475K050BC,"1","Surface Mount, MLCC",-25°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"1764",Active,"0.11","",C,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-10914-1-ND","","","","","","","","","","",,capacitors\capacitor,JB,"0.022 (0.55mm)",±10%,"","4.7uF","10V"
General Purpose,"3300pF",=Value,Datasheet,http://datasheets.avx.com/X7RDielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/04025C332JAT2A/478-5132-1-ND/1913222,"","","","","","","","",CAP CER 3300PF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.167000","","",Active,AVX Corporation,"04025C332JAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1765",Active,"0.11","",-,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-5132-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.56mm)",±5%,"","3300pF","50V"
General Purpose,"10uF",=Value,Datasheet,http://www.samsungsem.com/kr/support/product-search/mlcc/CL05A106MQ5NUNC.jsp,DigiKey Link,http://digikey.com/product-detail/en/samsung-electro-mechanics/CL05A106MQ5NUNC/1276-1451-1-ND/3889537,"","","","","","","","",CAP CER 10UF 6.3V X5R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.147000","","",Active,Samsung Electro-Mechanics,CL05A106MQ5NUNC,"1","Surface Mount, MLCC",-55°C ~ 85°C,"0402 (1005 Metric)",TapeAndReel,"1766",Active,"0.11","",CL,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"1276-1451-1-ND","","","","","","","","","","",,capacitors\capacitor,X5R,"0.028 (0.70mm)",±20%,"","10uF","6.3V"
"Bypass, Decoupling","100pF",=Value,Datasheet,https://www.johansondielectrics.com/downloads/x2y-filter-and-decoupling-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-dielectrics-inc/500X07N101MV4T/709-1214-1-ND/2046940,"","","","","","","","",CAP CER 100PF 50V C0G/NP0 0402,"0402 (1005 Metric)","",Low ESL (X2Y),,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.137000","","",Active,Johanson Dielectrics Inc.,"500X07N101MV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1767",Active,"0.12","",X2Y®,"0.045 L x 0.025 W (1.14mm x 0.64mm)",DigiKey,"709-1214-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.020 (0.51mm)",±20%,"","100pF","50V"
General Purpose,"12pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/04025A120GAT2A/478-7871-1-ND/3881494,"","","","","","","","",CAP CER 12PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.133000","","",Active,AVX Corporation,"04025A120GAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1768",Active,"0.12","",-,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-7871-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.55mm)",±2%,"","12pF","50V"
General Purpose,"22pF",=Value,Datasheet,http://datasheets.avx.com/C0GNP0-Dielectric.pdf,DigiKey Link,http://digikey.com/product-detail/en/avx-corporation/04025A220FAT2A/478-5765-1-ND/2136357,"","","","","","","","",CAP CER 22PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.130000","","",Active,AVX Corporation,"04025A220FAT2A","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1769",Active,"0.12","",-,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"478-5765-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.022 (0.56mm)",±1%,"","22pF","50V"
General Purpose,"0.022uF",=Value,Datasheet,https://www.johansondielectrics.com/downloads/catalog/johanson-dielectrics-product-catalog.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-dielectrics-inc/160R07W223KV4T/709-1128-1-ND/1859460,"","","","","","","","",CAP CER 0.022UF 16V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.123000","","",Active,Johanson Dielectrics Inc.,"160R07W223KV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1770",Active,"0.02","",-,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"709-1128-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.025 (0.64mm)",±10%,"","0.022uF","16V"
"RF, Microwave, High Frequency","0.5pF",=Value,Datasheet,https://www.johansontechnology.com/downloads/catalog/johanson-technology-multi-layer-high-q-capacitors.pdf,DigiKey Link,http://digikey.com/product-detail/en/johanson-technology-inc/500R07S0R5BV4T/712-1162-1-ND/1786624,"","","","","","","","",CAP CER 0.5PF 50V C0G/NP0 0402,"0402 (1005 Metric)","","High Q, Low Loss, Ultra Low ESR",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.120000","","",Active,Johanson Technology Inc.,"500R07S0R5BV4T","1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1771",Active,"0.02","",S,"0.040 L x 0.020 W (1.02mm x 0.51mm)",DigiKey,"712-1162-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.024 (0.61mm)",±0.1pF,"","0.5pF","50V"
Automotive,"0.068uF",=Value,Datasheet,https://product.tdk.com/info/en/catalog/datasheets/mlcc_automotive_general_en.pdf?ref_disty=digikey,DigiKey Link,http://digikey.com/product-detail/en/tdk-corporation/CGA2B3X7R1H683K050BB/445-6898-1-ND/2672916,"","","","","","","","",CAP CER 0.068UF 50V X7R 0402,"0402 (1005 Metric)","","",,,,"C0402N,C0402L,C0402M",,,"","2020-09-02 01:02:25.117000","","",Active,TDK Corporation,CGA2B3X7R1H683K050BB,"1","Surface Mount, MLCC",-55°C ~ 125°C,"0402 (1005 Metric)",TapeAndReel,"1772",Active,"0.02",AEC-Q200,CGA,"0.039 L x 0.020 W (1.00mm x 0.50mm)",DigiKey,"445-6898-1-ND","","","","","","","","","","",,capacitors\capacitor,X7R,"0.022 (0.55mm)",±10%,"","0.068uF","50V"
