"Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Composition","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Number of Terminations","Operating Temperature","Package / Case","Packaging","PartId","Part Status","Power (Watts)","Price","Ratings","Resistance","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Supplier Device Package","Library Path","Library Ref","Temperature Coefficient","Tolerance","Type","Value"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW02014K99FKED/541-4.99KAABCT-ND/1968168,"","","","","","","","",Thick Film,RES SMD 4.99K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:25.427000",Active,Vishay Dale,CRCW02014K99FKED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"31",Active,"0.05W, 1/20W","0.03","","4.99kOhms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-4.99KAABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","4.99kOhms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW0201100KFKED/541-100KAABCT-ND/1968183,"","","","","","","","",Thick Film,RES SMD 100K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:25.423000",Active,Vishay Dale,CRCW0201100KFKED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"32",Active,"0.05W, 1/20W","0.03","","100kOhms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-100KAABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","100kOhms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW0201100RFKED/541-100AABCT-ND/1968157,"","","","","","","","",Thick Film,RES SMD 100 OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:25.420000",Active,Vishay Dale,CRCW0201100RFKED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"33",Active,"0.05W, 1/20W","0.03","","100Ohms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-100AABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","100Ohms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW02011K00FKED/541-1.00KAABCT-ND/1968163,"","","","","","","","",Thick Film,RES SMD 1K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:25.417000",Active,Vishay Dale,CRCW02011K00FKED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"34",Active,"0.05W, 1/20W","0.03","","1kOhms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-1.00KAABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","1kOhms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW020149R9FKED/541-49.9AABCT-ND/1968155,"","","","","","","","",Thick Film,RES SMD 49.9 OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:25.413000",Active,Vishay Dale,CRCW020149R9FKED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"35",Active,"0.05W, 1/20W","0.03","","49.9Ohms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-49.9AABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","49.9Ohms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW02014K75FKED/541-4.75KAABCT-ND/1968167,"","","","","","","","",Thick Film,RES SMD 4.75K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:25.410000",Active,Vishay Dale,CRCW02014K75FKED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"36",Active,"0.05W, 1/20W","0.03","","4.75kOhms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-4.75KAABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","4.75kOhms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW02014K70FKED/541-4.70KAABCT-ND/1968253,"","","","","","","","",Thick Film,RES SMD 4.7K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:25.407000",Active,Vishay Dale,CRCW02014K70FKED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"37",Active,"0.05W, 1/20W","0.03","","4.7kOhms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-4.70KAABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","4.7kOhms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW0201200RFKED/541-200AABCT-ND/1968199,"","","","","","","","",Thick Film,RES SMD 200 OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:25.400000",Active,Vishay Dale,CRCW0201200RFKED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"38",Active,"0.05W, 1/20W","0.03","","200Ohms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-200AABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","200Ohms"
=Value,Datasheet,http://www.vishay.com/docs/20052/crcw0201e3.pdf,DigiKey Link,http://digikey.com/product-detail/en/vishay-dale/CRCW020112K0FKED/541-12.0KAABCT-ND/1968274,"","","","","","","","",Thick Film,RES SMD 12K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.011 (0.28mm)","2020-09-02 01:06:25.397000",Active,Vishay Dale,CRCW020112K0FKED,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"39",Active,"0.05W, 1/20W","0.03","","12kOhms",CRCW,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"541-12.0KAABCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±100ppm/°C,±1%,"","12kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-0727KL/311-27KNCT-ND/1949043,"","","","","","","","",Thick Film,RES SMD 27K OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.393000",Active,Yageo,RC0201JR-0727KL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"40",Active,"0.05W, 1/20W","0.10","","27kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-27KNCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","27kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-078K2L/YAG2366CT-ND/5281232,"","","","","","","","",Thick Film,RES SMD 8.2K OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.390000",Active,Yageo,RC0201JR-078K2L,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"41",Active,"0.05W, 1/20W","0.10","","8.2kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2366CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","8.2kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-0739RL/YAG2362CT-ND/5281228,"","","","","","","","",Thick Film,RES SMD 39 OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.387000",Active,Yageo,RC0201JR-0739RL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"42",Active,"0.05W, 1/20W","0.10","","39Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2362CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","39Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-072M4L/YAG2883CT-ND/5281747,"","","","","","","","",Thick Film,RES SMD 2.4M OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.383000",Active,Yageo,RC0201JR-072M4L,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"43",Active,"0.05W, 1/20W","0.10","","2.4MOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2883CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","2.4MOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-07270KL/YAG2358CT-ND/5281224,"","","","","","","","",Thick Film,RES SMD 270K OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.380000",Active,Yageo,RC0201JR-07270KL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"44",Active,"0.05W, 1/20W","0.10","","270kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2358CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","270kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-0736RL/YAG2360CT-ND/5281226,"","","","","","","","",Thick Film,RES SMD 36 OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.377000",Active,Yageo,RC0201JR-0736RL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"45",Active,"0.05W, 1/20W","0.10","","36Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2360CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","36Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-0716KL/YAG2866CT-ND/5281730,"","","","","","","","",Thick Film,RES SMD 16K OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.373000",Active,Yageo,RC0201JR-0716KL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"46",Active,"0.05W, 1/20W","0.10","","16kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2866CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","16kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-0716RL/YAG2867CT-ND/5281731,"","","","","","","","",Thick Film,RES SMD 16 OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.367000",Active,Yageo,RC0201JR-0716RL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"47",Active,"0.05W, 1/20W","0.10","","16Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2867CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","16Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-073R6L/YAG2897CT-ND/5281762,"","","","","","","","",Thick Film,RES SMD 3.6 OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.363000",Active,Yageo,RC0201JR-073R6L,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"48",Active,"0.05W, 1/20W","0.10","","3.6Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2897CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",-100/ +350ppm/°C,±5%,"","3.6Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-07620RL/YAG2916CT-ND/5281781,"","","","","","","","",Thick Film,RES SMD 620 OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.360000",Active,Yageo,RC0201JR-07620RL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"49",Active,"0.05W, 1/20W","0.10","","620Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2916CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","620Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-0775KL/YAG2928CT-ND/5281793,"","","","","","","","",Thick Film,RES SMD 75K OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.357000",Active,Yageo,RC0201JR-0775KL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"50",Active,"0.05W, 1/20W","0.10","","75kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2928CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","75kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201JR-0791RL/YAG2940CT-ND/5281805,"","","","","","","","",Thick Film,RES SMD 91 OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.353000",Active,Yageo,RC0201JR-0791RL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"51",Active,"0.05W, 1/20W","0.10","","91Ohms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2940CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","91Ohms"
=Value,Datasheet,https://www.seielect.com/catalog/sei-rmcf_rmcp.pdf,DigiKey Link,http://digikey.com/product-detail/en/stackpole-electronics-inc/RMCF0201JT33R0/RMCF0201JT33R0CT-ND/3931533,"","","","","","","","",Thick Film,RES 33 OHM 5% 1/20W 0201,"0201 (0603 Metric)","","",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.350000",Active,Stackpole Electronics Inc,RMCF0201JT33R0,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"52",Active,"0.05W, 1/20W","0.01","","33Ohms",RMCF,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,RMCF0201JT33R0CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","33Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-AC_51_RoHS_L_7.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/AC0201FR-07499KL/YAG5215CT-ND/7063558,"","","","","","","","",Thick Film,RES SMD 499K OHM 1% 1/20W 0201,"0201 (0603 Metric)","","Automotive AEC-Q200, Moisture Resistant",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.347000",Active,Yageo,AC0201FR-07499KL,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"53",Active,"0.05W, 1/20W","0.01",AEC-Q200,"499kOhms",AC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG5215CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","499kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-07432KL/YAG2670CT-ND/5281534,"","","","","","","","",Thick Film,RES SMD 432K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.343000",Active,Yageo,RC0201FR-07432KL,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"54",Active,"0.05W, 1/20W","0.10","","432kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2670CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","432kOhms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-071K02L/YAG2468CT-ND/5281332,"","","","","","","","",Thick Film,RES SMD 1.02K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.340000",Active,Yageo,RC0201FR-071K02L,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"55",Active,"0.05W, 1/20W","0.10","","1.02kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,YAG2468CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","1.02kOhms"
=Value,Datasheet,https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNJ360C/P123309CT-ND/8343557,"","","","","","","","",Thick Film,RES SMD 36 OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.333000",Active,Panasonic Electronic Components,ERJ-1GNJ360C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"56",Active,"0.05W, 1/20W","0.10",AEC-Q200,"36Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123309CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","36Ohms"
=Value,Datasheet,https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNJ203C/P123272CT-ND/8343483,"","","","","","","","",Thick Film,RES SMD 20K OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.333000",Active,Panasonic Electronic Components,ERJ-1GNJ203C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"57",Active,"0.05W, 1/20W","0.10",AEC-Q200,"20kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123272CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±5%,"","20kOhms"
=Value,Datasheet,https://b2b-api.panasonic.eu/file_stream/pids/fileversion/1242,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNJ365C/P123314CT-ND/8343567,"","","","","","","","",Thick Film,RES SMD 3.6M OHM 5% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.330000",Active,Panasonic Electronic Components,ERJ-1GNJ365C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"58",Active,"0.05W, 1/20W","0.10",AEC-Q200,"3.6MOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123314CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",-400/ +150ppm/°C,±5%,"","3.6MOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF30R9C/P122925CT-ND/8342789,"","","","","","","","",Thick Film,RES SMD 30.9 OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.323000",Active,Panasonic Electronic Components,ERJ-1GNF30R9C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"59",Active,"0.05W, 1/20W","0.01",AEC-Q200,"30.9Ohms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P122925CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","30.9Ohms"
=Value,Datasheet,https://www.yageo.com/upload/media/product/productsearch/datasheet/rchip/PYu-RC_Group_51_RoHS_L_10.pdf,DigiKey Link,http://digikey.com/product-detail/en/yageo/RC0201FR-0712K7L/311-12.7KMCT-ND/1948991,"","","","","","","","",Thick Film,RES SMD 12.7K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Moisture Resistant,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.320000",Active,Yageo,RC0201FR-0712K7L,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",CutTape,"60",Active,"0.05W, 1/20W","0.10","","12.7kOhms",RC,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"311-12.7KMCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","12.7kOhms"
=Value,Datasheet,https://industrial.panasonic.com/cdbs/www-data/pdf/RDA0000/AOA0000C304.pdf,DigiKey Link,http://digikey.com/product-detail/en/panasonic-electronic-components/ERJ-1GNF9762C/P123216CT-ND/8343371,"","","","","","","","",Thick Film,RES SMD 97.6K OHM 1% 1/20W 0201,"0201 (0603 Metric)","",Automotive AEC-Q200,,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.317000",Active,Panasonic Electronic Components,ERJ-1GNF9762C,"1","2",-55°C ~ 125°C,"0201 (0603 Metric)",TapeAndReel,"61",Active,"0.05W, 1/20W","0.01",AEC-Q200,"97.6kOhms",ERJ,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,P123216CT-ND,"","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","97.6kOhms"
=Value,Datasheet,http://www.koaspeer.com/catimages/Products/RK73H/RK73H.pdf,DigiKey Link,http://digikey.com/product-detail/en/koa-speer-electronics-inc/RK73H1HTTC7500F/2019-RK73H1HTTC7500FCT-ND/9845850,"","","","","","","","",Thick Film,RES 750 OHM 1% 1/20W 0201,"0201 (0603 Metric)","","Automotive AEC-Q200, Moisture Resistant",,,,"R0201N,R0201L,R0201M",,,"0.010 (0.26mm)","2020-09-02 01:06:25.313000",Active,"KOA Speer Electronics, Inc.",RK73H1HTTC7500F,"1","2",-55°C ~ 155°C,"0201 (0603 Metric)",TapeAndReel,"62",Active,"0.05W, 1/20W","0.01",AEC-Q200,"750Ohms",RK73H,"0.024 L x 0.012 W (0.60mm x 0.30mm)",DigiKey,"2019-RK73H1HTTC7500FCT-ND","","","","","","","","","","","0201",,"resistors\Resistor,resistors\Resistor1",±200ppm/°C,±1%,"","750Ohms"
