"Applications","Capacitance","Comment","ComponentLink1Description","ComponentLink1URL","ComponentLink2Description","ComponentLink2URL","ComponentLink3Description","ComponentLink3URL","ComponentLink4Description","ComponentLink4URL","ComponentLink5Description","ComponentLink5URL","ComponentLink6Description","ComponentLink6URL","Description","Device Package","Failure Rate","Features","Footprint Path","Footprint Path 2","Footprint Path 3","Footprint Ref","Footprint Ref 2","Footprint Ref 3","Height - Seated (Max)","LastUpdated","Lead Spacing","Lead Style","Lifecycle Status","Manufacturer","Part Number","Minimum Order","Mounting Type","Operating Temperature","Package / Case","Packaging","Part Status","Price","Ratings","Series","Size / Dimension","Supplier 1","Supplier Part Number 1","Supplier 2","Supplier Part Number 2","Supplier 3","Supplier Part Number 3","Supplier 4","Supplier Part Number 4","Supplier 5","Supplier Part Number 5","Supplier 6","Supplier Part Number 6","Library Path","Library Ref","Temperature Coefficient","Thickness (Max)","Tolerance","Type","Value","Voltage - Rated"
General Purpose,"3.9pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG3R9BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG3R9BD-W/587-5694-1-ND/7431222,"","","","","","","","",CAP CER 3.9PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.323000","","",Active,Taiyo Yuden,TMK042CG3R9BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5694-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3.9pF","25V"
General Purpose,"3.8pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG3R8BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG3R8BD-W/587-5693-1-ND/7431221,"","","","","","","","",CAP CER 3.8PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.327000","","",Active,Taiyo Yuden,TMK042CG3R8BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5693-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3.8pF","25V"
General Purpose,"3.6pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG3R6BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG3R6BD-W/587-5691-1-ND/7431219,"","","","","","","","",CAP CER 3.6PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.330000","","",Active,Taiyo Yuden,TMK042CG3R6BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5691-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3.6pF","25V"
General Purpose,"3.4pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG3R4BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG3R4BD-W/587-5689-1-ND/7431217,"","","","","","","","",CAP CER 3.4PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.330000","","",Active,Taiyo Yuden,TMK042CG3R4BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5689-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3.4pF","25V"
General Purpose,"3.3pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG3R3BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG3R3BD-W/587-5688-1-ND/7431216,"","","","","","","","",CAP CER 3.3PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.333000","","",Active,Taiyo Yuden,TMK042CG3R3BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5688-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3.3pF","25V"
General Purpose,"3.2pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG3R2BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG3R2BD-W/587-5687-1-ND/7431215,"","","","","","","","",CAP CER 3.2PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.337000","","",Active,Taiyo Yuden,TMK042CG3R2BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5687-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3.2pF","25V"
General Purpose,"3.1pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG3R1BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG3R1BD-W/587-5686-1-ND/7431214,"","","","","","","","",CAP CER 3.1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.340000","","",Active,Taiyo Yuden,TMK042CG3R1BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5686-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3.1pF","25V"
General Purpose,"4.9pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG4R9BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG4R9BD-W/587-5704-1-ND/7431232,"","","","","","","","",CAP CER 4.9PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.343000","","",Active,Taiyo Yuden,TMK042CG4R9BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5704-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","4.9pF","25V"
General Purpose,"4.4pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG4R4BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG4R4BD-W/587-5699-1-ND/7431227,"","","","","","","","",CAP CER 4.4PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.347000","","",Active,Taiyo Yuden,TMK042CG4R4BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5699-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","4.4pF","25V"
General Purpose,"4.1pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG4R1BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG4R1BD-W/587-5696-1-ND/7431224,"","","","","","","","",CAP CER 4.1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.347000","","",Active,Taiyo Yuden,TMK042CG4R1BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5696-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","4.1pF","25V"
General Purpose,"3.5pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG3R5BD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG3R5BD-W/587-5690-1-ND/7431218,"","","","","","","","",CAP CER 3.5PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.350000","","",Active,Taiyo Yuden,TMK042CG3R5BD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5690-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.1pF,"","3.5pF","25V"
General Purpose,"75pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG750JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG750JC-W/587-5776-1-ND/7431304,"","","","","","","","",CAP CER 75PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.353000","","",Active,Taiyo Yuden,TMK042CG750JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5776-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","75pF","25V"
General Purpose,"68pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG680JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG680JC-W/587-5775-1-ND/7431303,"","","","","","","","",CAP CER 68PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.353000","","",Active,Taiyo Yuden,TMK042CG680JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5775-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","68pF","25V"
General Purpose,"47pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG470JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG470JC-W/587-5771-1-ND/7431299,"","","","","","","","",CAP CER 47PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.357000","","",Active,Taiyo Yuden,TMK042CG470JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5771-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","47pF","25V"
General Purpose,"43pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG430JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG430JC-W/587-5770-1-ND/7431298,"","","","","","","","",CAP CER 43PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.357000","","",Active,Taiyo Yuden,TMK042CG430JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5770-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","43pF","25V"
General Purpose,"36pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG360JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG360JC-W/587-5768-1-ND/7431296,"","","","","","","","",CAP CER 36PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.360000","","",Active,Taiyo Yuden,TMK042CG360JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5768-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","36pF","25V"
General Purpose,"33pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG330JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG330JC-W/587-5767-1-ND/7431295,"","","","","","","","",CAP CER 33PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.363000","","",Active,Taiyo Yuden,TMK042CG330JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5767-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","33pF","25V"
General Purpose,"30pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG300JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG300JC-W/587-5766-1-ND/7431294,"","","","","","","","",CAP CER 30PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.363000","","",Active,Taiyo Yuden,TMK042CG300JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5766-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","30pF","25V"
General Purpose,"27pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG270JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG270JC-W/587-5765-1-ND/7431293,"","","","","","","","",CAP CER 27PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.367000","","",Active,Taiyo Yuden,TMK042CG270JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5765-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","27pF","25V"
General Purpose,"24pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG240JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG240JC-W/587-5764-1-ND/7431292,"","","","","","","","",CAP CER 24PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.367000","","",Active,Taiyo Yuden,TMK042CG240JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5764-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","24pF","25V"
General Purpose,"20pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG200JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG200JC-W/587-5762-1-ND/7431290,"","","","","","","","",CAP CER 20PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.370000","","",Active,Taiyo Yuden,TMK042CG200JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5762-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","20pF","25V"
General Purpose,"16pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG160JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG160JC-W/587-5760-1-ND/7431288,"","","","","","","","",CAP CER 16PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.370000","","",Active,Taiyo Yuden,TMK042CG160JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5760-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","16pF","25V"
General Purpose,"13pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG130JD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG130JD-W/587-5758-1-ND/7431286,"","","","","","","","",CAP CER 13PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.373000","","",Active,Taiyo Yuden,TMK042CG130JD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5758-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","13pF","25V"
General Purpose,"11pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG110JD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG110JD-W/587-5756-1-ND/7431284,"","","","","","","","",CAP CER 11PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.377000","","",Active,Taiyo Yuden,TMK042CG110JD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5756-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","11pF","25V"
General Purpose,"62pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG620JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG620JC-W/587-5774-1-ND/7431302,"","","","","","","","",CAP CER 62PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.377000","","",Active,Taiyo Yuden,TMK042CG620JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5774-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","62pF","25V"
General Purpose,"18pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG180JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG180JC-W/587-5761-1-ND/7431289,"","","","","","","","",CAP CER 18PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.380000","","",Active,Taiyo Yuden,TMK042CG180JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5761-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","18pF","25V"
General Purpose,"91pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG910JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG910JC-W/587-5778-1-ND/7431306,"","","","","","","","",CAP CER 91PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.380000","","",Active,Taiyo Yuden,TMK042CG910JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5778-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","91pF","25V"
General Purpose,"82pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG820JC-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG820JC-W/587-5777-1-ND/7431305,"","","","","","","","",CAP CER 82PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.383000","","",Active,Taiyo Yuden,TMK042CG820JC-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5777-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","82pF","25V"
General Purpose,"12pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG120JD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG120JD-W/587-5757-1-ND/7431285,"","","","","","","","",CAP CER 12PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.383000","","",Active,Taiyo Yuden,TMK042CG120JD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5757-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±5%,"","12pF","25V"
General Purpose,"1pF",=Value,Datasheet,https://ds.yuden.co.jp/TYCOMPAS/ut/detail?pn=TMK042CG010AD-W &u=M,DigiKey Link,http://digikey.com/product-detail/en/taiyo-yuden/TMK042CG010AD-W/587-5665-1-ND/7431193,"","","","","","","","",CAP CER 1PF 25V C0G/NP0 01005,"01005 (0402 Metric)","","",,,,"Capacitor-MLCC\C01005N,Capacitor-MLCC\C01005L,Capacitor-MLCC\C01005M",,,"","2020-09-02 01:27:43.387000","","",Active,Taiyo Yuden,TMK042CG010AD-W,"1","Surface Mount, MLCC",-55°C ~ 125°C,"01005 (0402 Metric)",TapeAndReel,Active,"0.01","",M,"0.016 L x 0.008 W (0.40mm x 0.20mm)",DigiKey,"587-5665-1-ND","","","","","","","","","","",,capacitors\capacitor,"C0G, NP0","0.009 (0.22mm)",±0.05pF,"","1pF","25V"
