Part Type,Part Number,Schematic Part,Part Value,Type,ESR (Equivalent Series Resistance),Frequency,Frequency Stability,Frequency Tolerance,Load Capacitance,Voltage,Allegro PCB Footprint,Package / Case,Pspice Model,Power,Availability,Data Sheet,Description,Mounting Type,Height - Seated (Max),Size,Number of Pins,Operating Temperature,Distributor Part Number,Manufacturer,Manufacturer Part Number,Price,ActivepartsID
Crystal,ABLS-16.000MHZ-20-B-3-H-T,oscillators\Crystal,16MHz,MHz Crystal,40 Ohms,16MHz,±35ppm,±25ppm,20pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 16.0000MHZ 20PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-8.000MHZ-B-4-Y-T,oscillators\Crystal,8MHz,MHz Crystal,80 Ohms,8MHz,±30ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 8.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-11.0592MHZ-20-B-3-H-T,oscillators\Crystal,11.0592MHz,MHz Crystal,50 Ohms,11.0592MHz,±35ppm,±25ppm,20pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 11.0592MHZ 20PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-4.000MHZ-20-B-3-H-T,oscillators\Crystal,4MHz,MHz Crystal,180 Ohms,4MHz,±35ppm,±25ppm,20pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 4.0000MHZ 20PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-12.288MHZ-20-B-3-H-T,oscillators\Crystal,12.288MHz,MHz Crystal,50 Ohms,12.288MHz,±35ppm,±25ppm,20pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 12.2880MHZ 20PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-14.7456MHZ-20-B-3-H-T,oscillators\Crystal,14.7456MHz,MHz Crystal,50 Ohms,14.7456MHz,±35ppm,±25ppm,20pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 14.7456MHZ 20PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-3.579545MHZ-D-3-Y-T,oscillators\Crystal,3.579545MHz,MHz Crystal,180 Ohms,3.579545MHz,±30ppm,±25ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 3.579545MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-11.0592MHZ-D-4-H-T,oscillators\Crystal,11.0592MHz,MHz Crystal,50 Ohms,11.0592MHz,±35ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 11.0592MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-16.000MHZ-16-A-4-H-T,oscillators\Crystal,16MHz,MHz Crystal,40 Ohms,16MHz,±35ppm,±30ppm,16pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 16.0000MHZ 16PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-10°C ~ 60°C,,Abracon LLC,,,
Crystal,ABLS-4.000MHZ-D-3-Y-T,oscillators\Crystal,4MHz,MHz Crystal,180 Ohms,4MHz,±30ppm,±25ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 4.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-12.288MHZ-D-4-Y-T,oscillators\Crystal,12.288MHz,MHz Crystal,50 Ohms,12.288MHz,±30ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 12.2880MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-28.63636MHZ-D-4-H-F-T,oscillators\Crystal,28.63636MHz,MHz Crystal,40 Ohms,28.63636MHz,±35ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 28.63636MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-4.9152MHZ-D4H-T,oscillators\Crystal,4.9152MHz,MHz Crystal,180 Ohms,4.9152MHz,±35ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 4.9152MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-25.000MHZ-D-3-Y-F-T,oscillators\Crystal,25MHz,MHz Crystal,40 Ohms,25MHz,±30ppm,±25ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 25.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-16.000MHZ-D-3-Y-T,oscillators\Crystal,16MHz,MHz Crystal,40 Ohms,16MHz,±30ppm,±25ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 16.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-24.576MHZ-D-4-H-F-T,oscillators\Crystal,24.576MHz,MHz Crystal,40 Ohms,24.576MHz,±35ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 24.5760MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-3.6864MHZ-D-4-H-T,oscillators\Crystal,3.6864MHz,MHz Crystal,180 Ohms,3.6864MHz,±35ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 3.6864MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-20.000MHZ-D-3-Y-T,oscillators\Crystal,20MHz,MHz Crystal,40 Ohms,20MHz,±30ppm,±25ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 20.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-8.000MHZ-D-3-Y-T,oscillators\Crystal,8MHz,MHz Crystal,80 Ohms,8MHz,±30ppm,±25ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 8.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-11.000MHZ-D-4-Y-T,oscillators\Crystal,11MHz,MHz Crystal,50 Ohms,11MHz,±30ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 11.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-6.000MHZ-16-A-2-H-T,oscillators\Crystal,6MHz,MHz Crystal,100 Ohms,6MHz,±35ppm,±20ppm,16pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 6.0000MHZ 16PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-10°C ~ 60°C,,Abracon LLC,,,
Crystal,ABLS-28.63636MHZ-D-4-Y-F-T,oscillators\Crystal,28.63636MHz,MHz Crystal,40 Ohms,28.63636MHz,±30ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 28.63636MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-12.000MHZ-30-A-4-H-T,oscillators\Crystal,12MHz,MHz Crystal,50 Ohms,12MHz,±35ppm,±30ppm,30pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 12.0000MHZ 30PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-10°C ~ 60°C,,Abracon LLC,,,
Crystal,ABLS-4.9152MHZ-20-B-3-H-T,oscillators\Crystal,4.9152MHz,MHz Crystal,180 Ohms,4.9152MHz,±35ppm,±25ppm,20pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 4.9152MHZ 20PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-3.579545MHZ-17-D-4-H-T,oscillators\Crystal,3.579545MHz,MHz Crystal,180 Ohms,3.579545MHz,±35ppm,±30ppm,17pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 3.579545MHZ 17PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-4.000MHZ-20-D-4-H-T,oscillators\Crystal,4MHz,MHz Crystal,180 Ohms,4MHz,±35ppm,±30ppm,20pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 4.0000MHZ 20PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-40.000MHZ-D-4-Y-T,oscillators\Crystal,40MHz,MHz Crystal,40 Ohms,40MHz,±30ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 40.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-4.194304MHZ-D-4-Y-T,oscillators\Crystal,4.194304MHz,MHz Crystal,180 Ohms,4.194304MHz,±30ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 4.194304MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-16.000MHZ-20-B-4-Y-T,oscillators\Crystal,16MHz,MHz Crystal,40 Ohms,16MHz,±30ppm,±30ppm,20pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 16.0000MHZ 20PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-3.6864MHZ-20-B-3-H-T,oscillators\Crystal,3.6864MHz,MHz Crystal,180 Ohms,3.6864MHz,±35ppm,±25ppm,20pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 3.6864MHZ 20PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-12.000MHZ-B4-T,oscillators\Crystal,12MHz,MHz Crystal,50 Ohms,12MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 12.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-12.000MHZ-B2-T,oscillators\Crystal,12MHz,MHz Crystal,50 Ohms,12MHz,±50ppm,±20ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 12.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-14.7456MHZ-20-B-4-Y-T,oscillators\Crystal,14.7456MHz,MHz Crystal,50 Ohms,14.7456MHz,±30ppm,±30ppm,20pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 14.7456MHZ 20PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-16.000MHZ-B4-T,oscillators\Crystal,16MHz,MHz Crystal,40 Ohms,16MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 16.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-8.000MHZ-B4-T,oscillators\Crystal,8MHz,MHz Crystal,80 Ohms,8MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 8.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-4.000MHZ-B4-T,oscillators\Crystal,4MHz,MHz Crystal,180 Ohms,4MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 4.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-25.000MHZ-B4-F-T,oscillators\Crystal,25MHz,MHz Crystal,40 Ohms,25MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 25.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-3.6864MHZ-B2-T,oscillators\Crystal,3.6864MHz,MHz Crystal,180 Ohms,3.6864MHz,±50ppm,±20ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 3.6864MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-8.000MHZ-D-T,oscillators\Crystal,8MHz,MHz Crystal,80 Ohms,8MHz,±50ppm,±50ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 8.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-10.000MHZ-B4-T,oscillators\Crystal,10MHz,MHz Crystal,50 Ohms,10MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 10.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-3.6864MHZ-B4-T,oscillators\Crystal,3.6864MHz,MHz Crystal,180 Ohms,3.6864MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 3.6864MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-6.000MHZ-B4-T,oscillators\Crystal,6MHz,MHz Crystal,100 Ohms,6MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 6.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-13.000MHZ-B4-T,oscillators\Crystal,13MHz,MHz Crystal,50 Ohms,13MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 13.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-7.3728MHZ-T,oscillators\Crystal,7.3728MHz,MHz Crystal,100 Ohms,7.3728MHz,±50ppm,±50ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 7.3728MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,,,Abracon LLC,,,
Crystal,ABLS-24.000MHZ-B4-T,oscillators\Crystal,24MHz,MHz Crystal,40 Ohms,24MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 24.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-9.216MHZ-B4-T,oscillators\Crystal,9.216MHz,MHz Crystal,60 Ohms,9.216MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 9.2160MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-3.579545MHZ-B4-T,oscillators\Crystal,3.579545MHz,MHz Crystal,180 Ohms,3.579545MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 3.579545MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-4.194304MHZ-B4-T,oscillators\Crystal,4.194304MHz,MHz Crystal,180 Ohms,4.194304MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 4.194304MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-7.3728MHZ-B4-T,oscillators\Crystal,7.3728MHz,MHz Crystal,100 Ohms,7.3728MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 7.3728MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-28.63636MHZ-B4-F-T,oscillators\Crystal,28.63636MHz,MHz Crystal,40 Ohms,28.63636MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 28.63636MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-14.7456MHZ-B4H-T,oscillators\Crystal,14.7456MHz,MHz Crystal,50 Ohms,14.7456MHz,±35ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 14.7456MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-11.0592MHZ-T,oscillators\Crystal,11.0592MHz,MHz Crystal,50 Ohms,11.0592MHz,±50ppm,±50ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 11.0592MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,,,Abracon LLC,,,
Crystal,ABLS-6.7458MHZ-B4-T,oscillators\Crystal,6.7458MHz,MHz Crystal,100 Ohms,6.7458MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 6.7458MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-16.384MHZ-B4-T,oscillators\Crystal,16.384MHz,MHz Crystal,40 Ohms,16.384MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 16.3840MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-4.9152MHZ-T,oscillators\Crystal,4.9152MHz,MHz Crystal,180 Ohms,4.9152MHz,±50ppm,±50ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 4.9152MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,,,Abracon LLC,,,
Crystal,ABLS-8.000MHZ-B4H-T,oscillators\Crystal,8MHz,MHz Crystal,80 Ohms,8MHz,±35ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 8.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-8.192MHZ-B2-T,oscillators\Crystal,8.192MHz,MHz Crystal,80 Ohms,8.192MHz,±50ppm,±20ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 8.1920MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-4.9152MHZ-B4-T,oscillators\Crystal,4.9152MHz,MHz Crystal,180 Ohms,4.9152MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 4.9152MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-5.000MHZ-B4-T,oscillators\Crystal,5MHz,MHz Crystal,120 Ohms,5MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 5.0000MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-9.8304MHZ-B4-T,oscillators\Crystal,9.8304MHz,MHz Crystal,60 Ohms,9.8304MHz,±50ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 9.8304MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
Crystal,ABLS-3.6864MHZ-DT,oscillators\Crystal,3.6864MHz,MHz Crystal,180 Ohms,3.6864MHz,±50ppm,±50ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 3.6864MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-40°C ~ 85°C,,Abracon LLC,,,
Crystal,ABLS-18.432MHZ-B-4-Y-T,oscillators\Crystal,18.432MHz,MHz Crystal,40 Ohms,18.432MHz,±30ppm,±30ppm,18pF,,CRYSTAL_HC49US_ABLS,HC-49/US,,,,https://abracon.com/Resonators/abls.pdf,CRYSTAL 18.4320MHZ 18PF SMD,Surface Mount,0.165 (4.20mm),0.449 L x 0.185 W (11.40mm x 4.70mm),,-20°C ~ 70°C,,Abracon LLC,,,
